day_index,global_day,puzzle_id,category,human_reviewed,reviewer,notes
191,192,sudoku-192,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
191,192,connections-192,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
192,193,wordly-193,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
192,193,spelling-193,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
192,193,crossword-193,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
192,193,sudoku-193,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
192,193,connections-193,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
193,194,wordly-194,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
193,194,spelling-194,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
193,194,crossword-194,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
193,194,sudoku-194,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
193,194,connections-194,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
194,195,wordly-195,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
194,195,spelling-195,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
194,195,crossword-195,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
194,195,sudoku-195,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
194,195,connections-195,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
195,196,wordly-196,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
195,196,spelling-196,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
195,196,crossword-196,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
195,196,sudoku-196,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
195,196,connections-196,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
196,197,wordly-197,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
196,197,spelling-197,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
196,197,crossword-197,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
196,197,sudoku-197,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
196,197,connections-197,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
197,198,wordly-198,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
197,198,spelling-198,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
197,198,crossword-198,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
197,198,sudoku-198,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
197,198,connections-198,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
198,199,wordly-199,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
198,199,spelling-199,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
198,199,crossword-199,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
198,199,sudoku-199,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
198,199,connections-199,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
199,200,wordly-200,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
199,200,spelling-200,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
199,200,crossword-200,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
199,200,sudoku-200,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
199,200,connections-200,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
200,201,wordly-201,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
200,201,spelling-201,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
200,201,crossword-201,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
200,201,sudoku-201,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
200,201,connections-201,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
201,202,wordly-202,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
201,202,spelling-202,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
201,202,crossword-202,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
201,202,sudoku-202,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
201,202,connections-202,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
202,203,wordly-203,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
202,203,spelling-203,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
202,203,crossword-203,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
202,203,sudoku-203,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
202,203,connections-203,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
203,204,wordly-204,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
203,204,spelling-204,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
203,204,crossword-204,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
203,204,sudoku-204,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
203,204,connections-204,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
204,205,wordly-205,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
204,205,spelling-205,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
204,205,crossword-205,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
204,205,sudoku-205,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
204,205,connections-205,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
205,206,wordly-206,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
205,206,spelling-206,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
205,206,crossword-206,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
205,206,sudoku-206,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
205,206,connections-206,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
206,207,wordly-207,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
206,207,spelling-207,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
206,207,crossword-207,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
206,207,sudoku-207,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
206,207,connections-207,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
207,208,wordly-208,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
207,208,spelling-208,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
207,208,crossword-208,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
207,208,sudoku-208,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
207,208,connections-208,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
208,209,wordly-209,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
208,209,spelling-209,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
208,209,crossword-209,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
208,209,sudoku-209,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
208,209,connections-209,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
209,210,wordly-210,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
209,210,spelling-210,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
209,210,crossword-210,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
209,210,sudoku-210,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
209,210,connections-210,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
210,211,wordly-211,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
210,211,spelling-211,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
210,211,crossword-211,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
210,211,sudoku-211,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
210,211,connections-211,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
211,212,wordly-212,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
211,212,spelling-212,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
211,212,crossword-212,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
211,212,sudoku-212,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
211,212,connections-212,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
212,213,wordly-213,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
212,213,spelling-213,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
212,213,crossword-213,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
212,213,sudoku-213,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
212,213,connections-213,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
213,214,wordly-214,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
213,214,spelling-214,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
213,214,crossword-214,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
213,214,sudoku-214,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
213,214,connections-214,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
214,215,wordly-215,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
214,215,spelling-215,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
214,215,crossword-215,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
214,215,sudoku-215,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
214,215,connections-215,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
215,216,wordly-216,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
215,216,spelling-216,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
215,216,crossword-216,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
215,216,sudoku-216,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
215,216,connections-216,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
216,217,wordly-217,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
216,217,spelling-217,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
216,217,crossword-217,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
216,217,sudoku-217,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
216,217,connections-217,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
217,218,wordly-218,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
217,218,spelling-218,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
217,218,crossword-218,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
217,218,sudoku-218,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
217,218,connections-218,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
218,219,wordly-219,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
218,219,spelling-219,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
218,219,crossword-219,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
218,219,sudoku-219,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
218,219,connections-219,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
219,220,wordly-220,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
219,220,spelling-220,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
219,220,crossword-220,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
219,220,sudoku-220,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
219,220,connections-220,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
220,221,wordly-221,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
220,221,spelling-221,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
220,221,crossword-221,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
220,221,sudoku-221,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
220,221,connections-221,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
221,222,wordly-222,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
221,222,spelling-222,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
221,222,crossword-222,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
221,222,sudoku-222,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
221,222,connections-222,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
222,223,wordly-223,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
222,223,spelling-223,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
222,223,crossword-223,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
222,223,sudoku-223,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
222,223,connections-223,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
223,224,wordly-224,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
223,224,spelling-224,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
223,224,crossword-224,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
223,224,sudoku-224,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
223,224,connections-224,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
224,225,wordly-225,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
224,225,spelling-225,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
224,225,crossword-225,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
224,225,sudoku-225,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
224,225,connections-225,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
225,226,wordly-226,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
225,226,spelling-226,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
225,226,crossword-226,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
225,226,sudoku-226,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
225,226,connections-226,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
226,227,wordly-227,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
226,227,spelling-227,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
226,227,crossword-227,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
226,227,sudoku-227,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
226,227,connections-227,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
227,228,wordly-228,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
227,228,spelling-228,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
227,228,crossword-228,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
227,228,sudoku-228,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
227,228,connections-228,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
228,229,wordly-229,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
228,229,spelling-229,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
228,229,crossword-229,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
228,229,sudoku-229,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
228,229,connections-229,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
229,230,wordly-230,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
229,230,spelling-230,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
229,230,crossword-230,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
229,230,sudoku-230,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
229,230,connections-230,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
230,231,wordly-231,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
230,231,spelling-231,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
230,231,crossword-231,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
230,231,sudoku-231,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
230,231,connections-231,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
231,232,wordly-232,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
231,232,spelling-232,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
231,232,crossword-232,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
231,232,sudoku-232,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
231,232,connections-232,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
232,233,wordly-233,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
232,233,spelling-233,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
232,233,crossword-233,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
232,233,sudoku-233,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
232,233,connections-233,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
233,234,wordly-234,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
233,234,spelling-234,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
233,234,crossword-234,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
233,234,sudoku-234,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
233,234,connections-234,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
234,235,wordly-235,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
234,235,spelling-235,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
234,235,crossword-235,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
234,235,sudoku-235,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
234,235,connections-235,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
235,236,wordly-236,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
235,236,spelling-236,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
235,236,crossword-236,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
235,236,sudoku-236,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
235,236,connections-236,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
236,237,wordly-237,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
236,237,spelling-237,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
236,237,crossword-237,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
236,237,sudoku-237,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
236,237,connections-237,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
237,238,wordly-238,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
237,238,spelling-238,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
237,238,crossword-238,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
237,238,sudoku-238,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
237,238,connections-238,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
238,239,wordly-239,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
238,239,spelling-239,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
238,239,crossword-239,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
238,239,sudoku-239,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
238,239,connections-239,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
239,240,wordly-240,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
239,240,spelling-240,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
239,240,crossword-240,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
239,240,sudoku-240,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
239,240,connections-240,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
240,241,wordly-241,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
240,241,spelling-241,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
240,241,crossword-241,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
240,241,sudoku-241,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
240,241,connections-241,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
241,242,wordly-242,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
241,242,spelling-242,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
241,242,crossword-242,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
241,242,sudoku-242,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
241,242,connections-242,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
242,243,wordly-243,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
242,243,spelling-243,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
242,243,crossword-243,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
242,243,sudoku-243,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
242,243,connections-243,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
243,244,wordly-244,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
243,244,spelling-244,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
243,244,crossword-244,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
243,244,sudoku-244,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
243,244,connections-244,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
244,245,wordly-245,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
244,245,spelling-245,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
244,245,crossword-245,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
244,245,sudoku-245,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
244,245,connections-245,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
245,246,wordly-246,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
245,246,spelling-246,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
245,246,crossword-246,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
245,246,sudoku-246,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
245,246,connections-246,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
246,247,wordly-247,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
246,247,spelling-247,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
246,247,crossword-247,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
246,247,sudoku-247,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
246,247,connections-247,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
247,248,wordly-248,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
247,248,spelling-248,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
247,248,crossword-248,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
247,248,sudoku-248,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
247,248,connections-248,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
248,249,wordly-249,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
248,249,spelling-249,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
248,249,crossword-249,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
248,249,sudoku-249,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
248,249,connections-249,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
249,250,wordly-250,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
249,250,spelling-250,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
249,250,crossword-250,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
249,250,sudoku-250,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
249,250,connections-250,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
250,251,wordly-251,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
250,251,spelling-251,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
250,251,crossword-251,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
250,251,sudoku-251,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
250,251,connections-251,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
251,252,wordly-252,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
251,252,spelling-252,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
