day_index,global_day,puzzle_id,category,difficulty,hints,automated_reviewed,human_reviewed
194,195,connections-195,CONNECTIONS,STARTER,4,true,false
195,196,wordly-196,WORDLY,STARTER,3,true,false
195,196,spelling-196,SPELLING_B,STARTER,4,true,false
195,196,crossword-196,CROSSWORD,STARTER,4,true,false
195,196,sudoku-196,SUDOKU,STARTER,4,true,false
195,196,connections-196,CONNECTIONS,STARTER,4,true,false
196,197,wordly-197,WORDLY,STARTER,3,true,false
196,197,spelling-197,SPELLING_B,STARTER,4,true,false
196,197,crossword-197,CROSSWORD,STARTER,4,true,false
196,197,sudoku-197,SUDOKU,STARTER,4,true,false
196,197,connections-197,CONNECTIONS,STARTER,4,true,false
197,198,wordly-198,WORDLY,STARTER,3,true,false
197,198,spelling-198,SPELLING_B,STARTER,4,true,false
197,198,crossword-198,CROSSWORD,STARTER,4,true,false
197,198,sudoku-198,SUDOKU,STARTER,4,true,false
197,198,connections-198,CONNECTIONS,STARTER,4,true,false
198,199,wordly-199,WORDLY,STARTER,3,true,false
198,199,spelling-199,SPELLING_B,STARTER,4,true,false
198,199,crossword-199,CROSSWORD,STARTER,4,true,false
198,199,sudoku-199,SUDOKU,STARTER,4,true,false
198,199,connections-199,CONNECTIONS,STARTER,4,true,false
199,200,wordly-200,WORDLY,STARTER,3,true,false
199,200,spelling-200,SPELLING_B,STARTER,4,true,false
199,200,crossword-200,CROSSWORD,STARTER,4,true,false
199,200,sudoku-200,SUDOKU,STARTER,4,true,false
199,200,connections-200,CONNECTIONS,STARTER,4,true,false
200,201,wordly-201,WORDLY,STARTER,3,true,false
200,201,spelling-201,SPELLING_B,STARTER,4,true,false
200,201,crossword-201,CROSSWORD,STARTER,4,true,false
200,201,sudoku-201,SUDOKU,STARTER,4,true,false
200,201,connections-201,CONNECTIONS,STARTER,4,true,false
201,202,wordly-202,WORDLY,STARTER,3,true,false
201,202,spelling-202,SPELLING_B,STARTER,4,true,false
201,202,crossword-202,CROSSWORD,STARTER,4,true,false
201,202,sudoku-202,SUDOKU,STARTER,4,true,false
201,202,connections-202,CONNECTIONS,STARTER,4,true,false
202,203,wordly-203,WORDLY,STARTER,3,true,false
202,203,spelling-203,SPELLING_B,STARTER,4,true,false
202,203,crossword-203,CROSSWORD,STARTER,4,true,false
202,203,sudoku-203,SUDOKU,STARTER,4,true,false
202,203,connections-203,CONNECTIONS,STARTER,4,true,false
203,204,wordly-204,WORDLY,STARTER,3,true,false
203,204,spelling-204,SPELLING_B,STARTER,4,true,false
203,204,crossword-204,CROSSWORD,STARTER,4,true,false
203,204,sudoku-204,SUDOKU,STARTER,4,true,false
203,204,connections-204,CONNECTIONS,STARTER,4,true,false
204,205,wordly-205,WORDLY,STARTER,3,true,false
204,205,spelling-205,SPELLING_B,STARTER,4,true,false
204,205,crossword-205,CROSSWORD,STARTER,4,true,false
204,205,sudoku-205,SUDOKU,STARTER,4,true,false
204,205,connections-205,CONNECTIONS,STARTER,4,true,false
205,206,wordly-206,WORDLY,STARTER,3,true,false
205,206,spelling-206,SPELLING_B,STARTER,4,true,false
205,206,crossword-206,CROSSWORD,STARTER,4,true,false
205,206,sudoku-206,SUDOKU,STARTER,4,true,false
205,206,connections-206,CONNECTIONS,STARTER,4,true,false
206,207,wordly-207,WORDLY,STARTER,3,true,false
206,207,spelling-207,SPELLING_B,STARTER,4,true,false
206,207,crossword-207,CROSSWORD,STARTER,4,true,false
206,207,sudoku-207,SUDOKU,STARTER,4,true,false
206,207,connections-207,CONNECTIONS,STARTER,4,true,false
207,208,wordly-208,WORDLY,STARTER,3,true,false
207,208,spelling-208,SPELLING_B,STARTER,4,true,false
207,208,crossword-208,CROSSWORD,STARTER,4,true,false
207,208,sudoku-208,SUDOKU,STARTER,4,true,false
207,208,connections-208,CONNECTIONS,STARTER,4,true,false
208,209,wordly-209,WORDLY,STARTER,3,true,false
208,209,spelling-209,SPELLING_B,STARTER,4,true,false
208,209,crossword-209,CROSSWORD,STARTER,4,true,false
208,209,sudoku-209,SUDOKU,STARTER,4,true,false
208,209,connections-209,CONNECTIONS,STARTER,4,true,false
209,210,wordly-210,WORDLY,STARTER,3,true,false
209,210,spelling-210,SPELLING_B,STARTER,4,true,false
209,210,crossword-210,CROSSWORD,STARTER,4,true,false
209,210,sudoku-210,SUDOKU,STARTER,4,true,false
209,210,connections-210,CONNECTIONS,STARTER,4,true,false
210,211,wordly-211,WORDLY,STARTER,3,true,false
210,211,spelling-211,SPELLING_B,STARTER,4,true,false
210,211,crossword-211,CROSSWORD,STARTER,4,true,false
210,211,sudoku-211,SUDOKU,STARTER,4,true,false
210,211,connections-211,CONNECTIONS,STARTER,4,true,false
211,212,wordly-212,WORDLY,STARTER,3,true,false
211,212,spelling-212,SPELLING_B,STARTER,4,true,false
211,212,crossword-212,CROSSWORD,STARTER,4,true,false
211,212,sudoku-212,SUDOKU,STARTER,4,true,false
211,212,connections-212,CONNECTIONS,STARTER,4,true,false
212,213,wordly-213,WORDLY,STARTER,3,true,false
212,213,spelling-213,SPELLING_B,STARTER,4,true,false
212,213,crossword-213,CROSSWORD,STARTER,4,true,false
212,213,sudoku-213,SUDOKU,STARTER,4,true,false
212,213,connections-213,CONNECTIONS,STARTER,4,true,false
213,214,wordly-214,WORDLY,STARTER,3,true,false
213,214,spelling-214,SPELLING_B,STARTER,4,true,false
213,214,crossword-214,CROSSWORD,STARTER,4,true,false
213,214,sudoku-214,SUDOKU,STARTER,4,true,false
213,214,connections-214,CONNECTIONS,STARTER,4,true,false
214,215,wordly-215,WORDLY,STARTER,3,true,false
214,215,spelling-215,SPELLING_B,STARTER,4,true,false
214,215,crossword-215,CROSSWORD,STARTER,4,true,false
214,215,sudoku-215,SUDOKU,STARTER,4,true,false
214,215,connections-215,CONNECTIONS,STARTER,4,true,false
215,216,wordly-216,WORDLY,STARTER,3,true,false
215,216,spelling-216,SPELLING_B,STARTER,4,true,false
215,216,crossword-216,CROSSWORD,STARTER,4,true,false
215,216,sudoku-216,SUDOKU,STARTER,4,true,false
215,216,connections-216,CONNECTIONS,STARTER,4,true,false
216,217,wordly-217,WORDLY,STARTER,3,true,false
216,217,spelling-217,SPELLING_B,STARTER,4,true,false
216,217,crossword-217,CROSSWORD,STARTER,4,true,false
216,217,sudoku-217,SUDOKU,STARTER,4,true,false
216,217,connections-217,CONNECTIONS,STARTER,4,true,false
217,218,wordly-218,WORDLY,STARTER,3,true,false
217,218,spelling-218,SPELLING_B,STARTER,4,true,false
217,218,crossword-218,CROSSWORD,STARTER,4,true,false
217,218,sudoku-218,SUDOKU,STARTER,4,true,false
217,218,connections-218,CONNECTIONS,STARTER,4,true,false
218,219,wordly-219,WORDLY,STARTER,3,true,false
218,219,spelling-219,SPELLING_B,STARTER,4,true,false
218,219,crossword-219,CROSSWORD,STARTER,4,true,false
218,219,sudoku-219,SUDOKU,STARTER,4,true,false
218,219,connections-219,CONNECTIONS,STARTER,4,true,false
219,220,wordly-220,WORDLY,STARTER,3,true,false
219,220,spelling-220,SPELLING_B,STARTER,4,true,false
219,220,crossword-220,CROSSWORD,STARTER,4,true,false
219,220,sudoku-220,SUDOKU,STARTER,4,true,false
219,220,connections-220,CONNECTIONS,STARTER,4,true,false
220,221,wordly-221,WORDLY,STARTER,3,true,false
220,221,spelling-221,SPELLING_B,STARTER,4,true,false
220,221,crossword-221,CROSSWORD,STARTER,4,true,false
220,221,sudoku-221,SUDOKU,STARTER,4,true,false
220,221,connections-221,CONNECTIONS,STARTER,4,true,false
221,222,wordly-222,WORDLY,STARTER,3,true,false
221,222,spelling-222,SPELLING_B,STARTER,4,true,false
221,222,crossword-222,CROSSWORD,STARTER,4,true,false
221,222,sudoku-222,SUDOKU,STARTER,4,true,false
221,222,connections-222,CONNECTIONS,STARTER,4,true,false
222,223,wordly-223,WORDLY,STARTER,3,true,false
222,223,spelling-223,SPELLING_B,STARTER,4,true,false
222,223,crossword-223,CROSSWORD,STARTER,4,true,false
222,223,sudoku-223,SUDOKU,STARTER,4,true,false
222,223,connections-223,CONNECTIONS,STARTER,4,true,false
223,224,wordly-224,WORDLY,STARTER,3,true,false
223,224,spelling-224,SPELLING_B,STARTER,4,true,false
223,224,crossword-224,CROSSWORD,STARTER,4,true,false
223,224,sudoku-224,SUDOKU,STARTER,4,true,false
223,224,connections-224,CONNECTIONS,STARTER,4,true,false
224,225,wordly-225,WORDLY,STARTER,3,true,false
224,225,spelling-225,SPELLING_B,STARTER,4,true,false
224,225,crossword-225,CROSSWORD,STARTER,4,true,false
224,225,sudoku-225,SUDOKU,STARTER,4,true,false
224,225,connections-225,CONNECTIONS,STARTER,4,true,false
225,226,wordly-226,WORDLY,STARTER,3,true,false
225,226,spelling-226,SPELLING_B,STARTER,4,true,false
225,226,crossword-226,CROSSWORD,STARTER,4,true,false
225,226,sudoku-226,SUDOKU,STARTER,4,true,false
225,226,connections-226,CONNECTIONS,STARTER,4,true,false
226,227,wordly-227,WORDLY,STARTER,3,true,false
226,227,spelling-227,SPELLING_B,STARTER,4,true,false
226,227,crossword-227,CROSSWORD,STARTER,4,true,false
226,227,sudoku-227,SUDOKU,STARTER,4,true,false
226,227,connections-227,CONNECTIONS,STARTER,4,true,false
227,228,wordly-228,WORDLY,STARTER,3,true,false
227,228,spelling-228,SPELLING_B,STARTER,4,true,false
227,228,crossword-228,CROSSWORD,STARTER,4,true,false
227,228,sudoku-228,SUDOKU,STARTER,4,true,false
227,228,connections-228,CONNECTIONS,STARTER,4,true,false
228,229,wordly-229,WORDLY,STARTER,3,true,false
228,229,spelling-229,SPELLING_B,STARTER,4,true,false
228,229,crossword-229,CROSSWORD,STARTER,4,true,false
228,229,sudoku-229,SUDOKU,STARTER,4,true,false
228,229,connections-229,CONNECTIONS,STARTER,4,true,false
229,230,wordly-230,WORDLY,STARTER,3,true,false
229,230,spelling-230,SPELLING_B,STARTER,4,true,false
229,230,crossword-230,CROSSWORD,STARTER,4,true,false
229,230,sudoku-230,SUDOKU,STARTER,4,true,false
229,230,connections-230,CONNECTIONS,STARTER,4,true,false
230,231,wordly-231,WORDLY,STARTER,3,true,false
230,231,spelling-231,SPELLING_B,STARTER,4,true,false
230,231,crossword-231,CROSSWORD,STARTER,4,true,false
230,231,sudoku-231,SUDOKU,STARTER,4,true,false
230,231,connections-231,CONNECTIONS,STARTER,4,true,false
231,232,wordly-232,WORDLY,STARTER,3,true,false
231,232,spelling-232,SPELLING_B,STARTER,4,true,false
231,232,crossword-232,CROSSWORD,STARTER,4,true,false
231,232,sudoku-232,SUDOKU,STARTER,4,true,false
231,232,connections-232,CONNECTIONS,STARTER,4,true,false
232,233,wordly-233,WORDLY,STARTER,3,true,false
232,233,spelling-233,SPELLING_B,STARTER,4,true,false
232,233,crossword-233,CROSSWORD,STARTER,4,true,false
232,233,sudoku-233,SUDOKU,STARTER,4,true,false
232,233,connections-233,CONNECTIONS,STARTER,4,true,false
233,234,wordly-234,WORDLY,STARTER,3,true,false
233,234,spelling-234,SPELLING_B,STARTER,4,true,false
233,234,crossword-234,CROSSWORD,STARTER,4,true,false
233,234,sudoku-234,SUDOKU,STARTER,4,true,false
233,234,connections-234,CONNECTIONS,STARTER,4,true,false
234,235,wordly-235,WORDLY,STARTER,3,true,false
234,235,spelling-235,SPELLING_B,STARTER,4,true,false
234,235,crossword-235,CROSSWORD,STARTER,4,true,false
234,235,sudoku-235,SUDOKU,STARTER,4,true,false
234,235,connections-235,CONNECTIONS,STARTER,4,true,false
235,236,wordly-236,WORDLY,STARTER,3,true,false
235,236,spelling-236,SPELLING_B,STARTER,4,true,false
235,236,crossword-236,CROSSWORD,STARTER,4,true,false
235,236,sudoku-236,SUDOKU,STARTER,4,true,false
235,236,connections-236,CONNECTIONS,STARTER,4,true,false
236,237,wordly-237,WORDLY,STARTER,3,true,false
236,237,spelling-237,SPELLING_B,STARTER,4,true,false
236,237,crossword-237,CROSSWORD,STARTER,4,true,false
236,237,sudoku-237,SUDOKU,STARTER,4,true,false
236,237,connections-237,CONNECTIONS,STARTER,4,true,false
237,238,wordly-238,WORDLY,STARTER,3,true,false
237,238,spelling-238,SPELLING_B,STARTER,4,true,false
237,238,crossword-238,CROSSWORD,STARTER,4,true,false
237,238,sudoku-238,SUDOKU,STARTER,4,true,false
237,238,connections-238,CONNECTIONS,STARTER,4,true,false
238,239,wordly-239,WORDLY,STARTER,3,true,false
238,239,spelling-239,SPELLING_B,STARTER,4,true,false
238,239,crossword-239,CROSSWORD,STARTER,4,true,false
238,239,sudoku-239,SUDOKU,STARTER,4,true,false
238,239,connections-239,CONNECTIONS,STARTER,4,true,false
239,240,wordly-240,WORDLY,STARTER,3,true,false
239,240,spelling-240,SPELLING_B,STARTER,4,true,false
239,240,crossword-240,CROSSWORD,STARTER,4,true,false
239,240,sudoku-240,SUDOKU,STARTER,4,true,false
239,240,connections-240,CONNECTIONS,STARTER,4,true,false
240,241,wordly-241,WORDLY,STARTER,3,true,false
240,241,spelling-241,SPELLING_B,STARTER,4,true,false
240,241,crossword-241,CROSSWORD,STARTER,4,true,false
240,241,sudoku-241,SUDOKU,STARTER,4,true,false
240,241,connections-241,CONNECTIONS,STARTER,4,true,false
241,242,wordly-242,WORDLY,STARTER,3,true,false
241,242,spelling-242,SPELLING_B,STARTER,4,true,false
241,242,crossword-242,CROSSWORD,STARTER,4,true,false
241,242,sudoku-242,SUDOKU,STARTER,4,true,false
241,242,connections-242,CONNECTIONS,STARTER,4,true,false
242,243,wordly-243,WORDLY,STARTER,3,true,false
242,243,spelling-243,SPELLING_B,STARTER,4,true,false
242,243,crossword-243,CROSSWORD,STARTER,4,true,false
242,243,sudoku-243,SUDOKU,STARTER,4,true,false
242,243,connections-243,CONNECTIONS,STARTER,4,true,false
243,244,wordly-244,WORDLY,STARTER,3,true,false
243,244,spelling-244,SPELLING_B,STARTER,4,true,false
243,244,crossword-244,CROSSWORD,STARTER,4,true,false
243,244,sudoku-244,SUDOKU,STARTER,4,true,false
243,244,connections-244,CONNECTIONS,STARTER,4,true,false
244,245,wordly-245,WORDLY,STARTER,3,true,false
244,245,spelling-245,SPELLING_B,STARTER,4,true,false
244,245,crossword-245,CROSSWORD,STARTER,4,true,false
244,245,sudoku-245,SUDOKU,STARTER,4,true,false
244,245,connections-245,CONNECTIONS,STARTER,4,true,false
245,246,wordly-246,WORDLY,STARTER,3,true,false
245,246,spelling-246,SPELLING_B,STARTER,4,true,false
245,246,crossword-246,CROSSWORD,STARTER,4,true,false
245,246,sudoku-246,SUDOKU,STARTER,4,true,false
245,246,connections-246,CONNECTIONS,STARTER,4,true,false
246,247,wordly-247,WORDLY,STARTER,3,true,false
246,247,spelling-247,SPELLING_B,STARTER,4,true,false
246,247,crossword-247,CROSSWORD,STARTER,4,true,false
246,247,sudoku-247,SUDOKU,STARTER,4,true,false
246,247,connections-247,CONNECTIONS,STARTER,4,true,false
247,248,wordly-248,WORDLY,STARTER,3,true,false
247,248,spelling-248,SPELLING_B,STARTER,4,true,false
247,248,crossword-248,CROSSWORD,STARTER,4,true,false
247,248,sudoku-248,SUDOKU,STARTER,4,true,false
247,248,connections-248,CONNECTIONS,STARTER,4,true,false
248,249,wordly-249,WORDLY,STARTER,3,true,false
248,249,spelling-249,SPELLING_B,STARTER,4,true,false
248,249,crossword-249,CROSSWORD,STARTER,4,true,false
248,249,sudoku-249,SUDOKU,STARTER,4,true,false
248,249,connections-249,CONNECTIONS,STARTER,4,true,false
249,250,wordly-250,WORDLY,STARTER,3,true,false
249,250,spelling-250,SPELLING_B,STARTER,4,true,false
249,250,crossword-250,CROSSWORD,STARTER,4,true,false
249,250,sudoku-250,SUDOKU,STARTER,4,true,false
249,250,connections-250,CONNECTIONS,STARTER,4,true,false
250,251,wordly-251,WORDLY,STARTER,3,true,false
250,251,spelling-251,SPELLING_B,STARTER,4,true,false
250,251,crossword-251,CROSSWORD,STARTER,4,true,false
250,251,sudoku-251,SUDOKU,STARTER,4,true,false
250,251,connections-251,CONNECTIONS,STARTER,4,true,false
251,252,wordly-252,WORDLY,STARTER,3,true,false
251,252,spelling-252,SPELLING_B,STARTER,4,true,false
251,252,crossword-252,CROSSWORD,STARTER,4,true,false
251,252,sudoku-252,SUDOKU,STARTER,4,true,false
251,252,connections-252,CONNECTIONS,STARTER,4,true,false
252,253,wordly-253,WORDLY,STARTER,3,true,false
252,253,spelling-253,SPELLING_B,STARTER,4,true,false
252,253,crossword-253,CROSSWORD,STARTER,4,true,false
252,253,sudoku-253,SUDOKU,STARTER,4,true,false
252,253,connections-253,CONNECTIONS,STARTER,4,true,false
253,254,wordly-254,WORDLY,STARTER,3,true,false
253,254,spelling-254,SPELLING_B,STARTER,4,true,false
253,254,crossword-254,CROSSWORD,STARTER,4,true,false
253,254,sudoku-254,SUDOKU,STARTER,4,true,false
253,254,connections-254,CONNECTIONS,STARTER,4,true,false
254,255,wordly-255,WORDLY,STARTER,3,true,false
254,255,spelling-255,SPELLING_B,STARTER,4,true,false
254,255,crossword-255,CROSSWORD,STARTER,4,true,false
254,255,sudoku-255,SUDOKU,STARTER,4,true,false
254,255,connections-255,CONNECTIONS,STARTER,4,true,false
255,256,wordly-256,WORDLY,STARTER,3,true,false
255,256,spelling-256,SPELLING_B,STARTER,4,true,false
255,256,crossword-256,CROSSWORD,STARTER,4,true,false
255,256,sudoku-256,SUDOKU,STARTER,4,true,false
255,256,connections-256,CONNECTIONS,STARTER,4,true,false
256,257,wordly-257,WORDLY,STARTER,3,true,false
256,257,spelling-257,SPELLING_B,STARTER,4,true,false
256,257,crossword-257,CROSSWORD,STARTER,4,true,false
256,257,sudoku-257,SUDOKU,STARTER,4,true,false
256,257,connections-257,CONNECTIONS,STARTER,4,true,false
257,258,wordly-258,WORDLY,STARTER,3,true,false
257,258,spelling-258,SPELLING_B,STARTER,4,true,false
257,258,crossword-258,CROSSWORD,STARTER,4,true,false
257,258,sudoku-258,SUDOKU,STARTER,4,true,false
257,258,connections-258,CONNECTIONS,STARTER,4,true,false
258,259,wordly-259,WORDLY,STARTER,3,true,false
258,259,spelling-259,SPELLING_B,STARTER,4,true,false
258,259,crossword-259,CROSSWORD,STARTER,4,true,false
258,259,sudoku-259,SUDOKU,STARTER,4,true,false
258,259,connections-259,CONNECTIONS,STARTER,4,true,false
259,260,wordly-260,WORDLY,STARTER,3,true,false
259,260,spelling-260,SPELLING_B,STARTER,4,true,false
259,260,crossword-260,CROSSWORD,STARTER,4,true,false
259,260,sudoku-260,SUDOKU,STARTER,4,true,false
259,260,connections-260,CONNECTIONS,STARTER,4,true,false
260,261,wordly-261,WORDLY,STARTER,3,true,false
260,261,spelling-261,SPELLING_B,STARTER,4,true,false
260,261,crossword-261,CROSSWORD,STARTER,4,true,false
260,261,sudoku-261,SUDOKU,STARTER,4,true,false
260,261,connections-261,CONNECTIONS,STARTER,4,true,false
261,262,wordly-262,WORDLY,STARTER,3,true,false
261,262,spelling-262,SPELLING_B,STARTER,4,true,false
261,262,crossword-262,CROSSWORD,STARTER,4,true,false
261,262,sudoku-262,SUDOKU,STARTER,4,true,false
261,262,connections-262,CONNECTIONS,STARTER,4,true,false
262,263,wordly-263,WORDLY,STARTER,3,true,false
262,263,spelling-263,SPELLING_B,STARTER,4,true,false
262,263,crossword-263,CROSSWORD,STARTER,4,true,false
262,263,sudoku-263,SUDOKU,STARTER,4,true,false
262,263,connections-263,CONNECTIONS,STARTER,4,true,false
263,264,wordly-264,WORDLY,STARTER,3,true,false
263,264,spelling-264,SPELLING_B,STARTER,4,true,false
263,264,crossword-264,CROSSWORD,STARTER,4,true,false
263,264,sudoku-264,SUDOKU,STARTER,4,true,false
263,264,connections-264,CONNECTIONS,STARTER,4,true,false
264,265,wordly-265,WORDLY,STARTER,3,true,false
264,265,spelling-265,SPELLING_B,STARTER,4,true,false
264,265,crossword-265,CROSSWORD,STARTER,4,true,false
264,265,sudoku-265,SUDOKU,STARTER,4,true,false
264,265,connections-265,CONNECTIONS,STARTER,4,true,false
265,266,wordly-266,WORDLY,STARTER,3,true,false
265,266,spelling-266,SPELLING_B,STARTER,4,true,false
265,266,crossword-266,CROSSWORD,STARTER,4,true,false
265,266,sudoku-266,SUDOKU,STARTER,4,true,false
265,266,connections-266,CONNECTIONS,STARTER,4,true,false
266,267,wordly-267,WORDLY,STARTER,3,true,false
266,267,spelling-267,SPELLING_B,STARTER,4,true,false
266,267,crossword-267,CROSSWORD,STARTER,4,true,false
266,267,sudoku-267,SUDOKU,STARTER,4,true,false
266,267,connections-267,CONNECTIONS,STARTER,4,true,false
267,268,wordly-268,WORDLY,STARTER,3,true,false
267,268,spelling-268,SPELLING_B,STARTER,4,true,false
267,268,crossword-268,CROSSWORD,STARTER,4,true,false
267,268,sudoku-268,SUDOKU,STARTER,4,true,false
267,268,connections-268,CONNECTIONS,STARTER,4,true,false
268,269,wordly-269,WORDLY,STARTER,3,true,false
268,269,spelling-269,SPELLING_B,STARTER,4,true,false
268,269,crossword-269,CROSSWORD,STARTER,4,true,false
268,269,sudoku-269,SUDOKU,STARTER,4,true,false
268,269,connections-269,CONNECTIONS,STARTER,4,true,false
269,270,wordly-270,WORDLY,STARTER,3,true,false
269,270,spelling-270,SPELLING_B,STARTER,4,true,false
269,270,crossword-270,CROSSWORD,STARTER,4,true,false
269,270,sudoku-270,SUDOKU,STARTER,4,true,false
269,270,connections-270,CONNECTIONS,STARTER,4,true,false
270,271,wordly-271,WORDLY,STARTER,3,true,false
270,271,spelling-271,SPELLING_B,STARTER,4,true,false
270,271,crossword-271,CROSSWORD,STARTER,4,true,false
270,271,sudoku-271,SUDOKU,STARTER,4,true,false
270,271,connections-271,CONNECTIONS,STARTER,4,true,false
271,272,wordly-272,WORDLY,STARTER,3,true,false
271,272,spelling-272,SPELLING_B,STARTER,4,true,false
271,272,crossword-272,CROSSWORD,STARTER,4,true,false
271,272,sudoku-272,SUDOKU,STARTER,4,true,false
271,272,connections-272,CONNECTIONS,STARTER,4,true,false
272,273,wordly-273,WORDLY,STARTER,3,true,false
272,273,spelling-273,SPELLING_B,STARTER,4,true,false
272,273,crossword-273,CROSSWORD,STARTER,4,true,false
272,273,sudoku-273,SUDOKU,STARTER,4,true,false
272,273,connections-273,CONNECTIONS,STARTER,4,true,false
273,274,wordly-274,WORDLY,STARTER,3,true,false
273,274,spelling-274,SPELLING_B,STARTER,4,true,false
273,274,crossword-274,CROSSWORD,STARTER,4,true,false
273,274,sudoku-274,SUDOKU,STARTER,4,true,false
273,274,connections-274,CONNECTIONS,STARTER,4,true,false
274,275,wordly-275,WORDLY,STARTER,3,true,false
274,275,spelling-275,SPELLING_B,STARTER,4,true,false
274,275,crossword-275,CROSSWORD,STARTER,4,true,false
274,275,sudoku-275,SUDOKU,STARTER,4,true,false
274,275,connections-275,CONNECTIONS,STARTER,4,true,false
275,276,wordly-276,WORDLY,STARTER,3,true,false
275,276,spelling-276,SPELLING_B,STARTER,4,true,false
275,276,crossword-276,CROSSWORD,STARTER,4,true,false
275,276,sudoku-276,SUDOKU,STARTER,4,true,false
275,276,connections-276,CONNECTIONS,STARTER,4,true,false
276,277,wordly-277,WORDLY,STARTER,3,true,false
276,277,spelling-277,SPELLING_B,STARTER,4,true,false
276,277,crossword-277,CROSSWORD,STARTER,4,true,false
276,277,sudoku-277,SUDOKU,STARTER,4,true,false
276,277,connections-277,CONNECTIONS,STARTER,4,true,false
277,278,wordly-278,WORDLY,STARTER,3,true,false
277,278,spelling-278,SPELLING_B,STARTER,4,true,false
277,278,crossword-278,CROSSWORD,STARTER,4,true,false
277,278,sudoku-278,SUDOKU,STARTER,4,true,false
277,278,connections-278,CONNECTIONS,STARTER,4,true,false
278,279,wordly-279,WORDLY,STARTER,3,true,false
278,279,spelling-279,SPELLING_B,STARTER,4,true,false
278,279,crossword-279,CROSSWORD,STARTER,4,true,false
278,279,sudoku-279,SUDOKU,STARTER,4,true,false
278,279,connections-279,CONNECTIONS,STARTER,4,true,false
279,280,wordly-280,WORDLY,STARTER,3,true,false
279,280,spelling-280,SPELLING_B,STARTER,4,true,false
279,280,crossword-280,CROSSWORD,STARTER,4,true,false
279,280,sudoku-280,SUDOKU,STARTER,4,true,false
279,280,connections-280,CONNECTIONS,STARTER,4,true,false
280,281,wordly-281,WORDLY,STARTER,3,true,false
280,281,spelling-281,SPELLING_B,STARTER,4,true,false
280,281,crossword-281,CROSSWORD,STARTER,4,true,false
280,281,sudoku-281,SUDOKU,STARTER,4,true,false
280,281,connections-281,CONNECTIONS,STARTER,4,true,false
281,282,wordly-282,WORDLY,STARTER,3,true,false
281,282,spelling-282,SPELLING_B,STARTER,4,true,false
281,282,crossword-282,CROSSWORD,STARTER,4,true,false
281,282,sudoku-282,SUDOKU,STARTER,4,true,false
281,282,connections-282,CONNECTIONS,STARTER,4,true,false
282,283,wordly-283,WORDLY,STARTER,3,true,false
282,283,spelling-283,SPELLING_B,STARTER,4,true,false
282,283,crossword-283,CROSSWORD,STARTER,4,true,false
282,283,sudoku-283,SUDOKU,STARTER,4,true,false
282,283,connections-283,CONNECTIONS,STARTER,4,true,false
283,284,wordly-284,WORDLY,STARTER,3,true,false
283,284,spelling-284,SPELLING_B,STARTER,4,true,false
283,284,crossword-284,CROSSWORD,STARTER,4,true,false
283,284,sudoku-284,SUDOKU,STARTER,4,true,false
283,284,connections-284,CONNECTIONS,STARTER,4,true,false
284,285,wordly-285,WORDLY,STARTER,3,true,false
284,285,spelling-285,SPELLING_B,STARTER,4,true,false
284,285,crossword-285,CROSSWORD,STARTER,4,true,false
284,285,sudoku-285,SUDOKU,STARTER,4,true,false
284,285,connections-285,CONNECTIONS,STARTER,4,true,false
285,286,wordly-286,WORDLY,STARTER,3,true,false
285,286,spelling-286,SPELLING_B,STARTER,4,true,false
285,286,crossword-286,CROSSWORD,STARTER,4,true,false
285,286,sudoku-286,SUDOKU,STARTER,4,true,false
285,286,connections-286,CONNECTIONS,STARTER,4,true,false
286,287,wordly-287,WORDLY,STARTER,3,true,false
286,287,spelling-287,SPELLING_B,STARTER,4,true,false
286,287,crossword-287,CROSSWORD,STARTER,4,true,false
286,287,sudoku-287,SUDOKU,STARTER,4,true,false
286,287,connections-287,CONNECTIONS,STARTER,4,true,false
287,288,wordly-288,WORDLY,STARTER,3,true,false
287,288,spelling-288,SPELLING_B,STARTER,4,true,false
287,288,crossword-288,CROSSWORD,STARTER,4,true,false
287,288,sudoku-288,SUDOKU,STARTER,4,true,false
287,288,connections-288,CONNECTIONS,STARTER,4,true,false
288,289,wordly-289,WORDLY,STARTER,3,true,false
288,289,spelling-289,SPELLING_B,STARTER,4,true,false
288,289,crossword-289,CROSSWORD,STARTER,4,true,false
288,289,sudoku-289,SUDOKU,STARTER,4,true,false
288,289,connections-289,CONNECTIONS,STARTER,4,true,false
289,290,wordly-290,WORDLY,STARTER,3,true,false
289,290,spelling-290,SPELLING_B,STARTER,4,true,false
289,290,crossword-290,CROSSWORD,STARTER,4,true,false
289,290,sudoku-290,SUDOKU,STARTER,4,true,false
289,290,connections-290,CONNECTIONS,STARTER,4,true,false
290,291,wordly-291,WORDLY,STARTER,3,true,false
290,291,spelling-291,SPELLING_B,STARTER,4,true,false
290,291,crossword-291,CROSSWORD,STARTER,4,true,false
290,291,sudoku-291,SUDOKU,STARTER,4,true,false
290,291,connections-291,CONNECTIONS,STARTER,4,true,false
291,292,wordly-292,WORDLY,STARTER,3,true,false
291,292,spelling-292,SPELLING_B,STARTER,4,true,false
291,292,crossword-292,CROSSWORD,STARTER,4,true,false
291,292,sudoku-292,SUDOKU,STARTER,4,true,false
291,292,connections-292,CONNECTIONS,STARTER,4,true,false
292,293,wordly-293,WORDLY,STARTER,3,true,false
292,293,spelling-293,SPELLING_B,STARTER,4,true,false
